work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,SE,FT,Security Engineer,155000,USD,155000,US,0,US,M
2024,SE,FT,Security Engineer,120000,USD,120000,US,0,US,M
2024,MI,FT,Security Engineer,180000,USD,180000,US,0,US,M
2024,MI,FT,Security Engineer,105000,USD,105000,US,0,US,M
2024,SE,FT,Security Engineer,170000,USD,170000,US,0,US,M
2024,SE,FT,Security Engineer,105000,USD,105000,US,0,US,M
2024,MI,FT,Security Control Assessor,145800,USD,145800,US,0,US,M
2024,MI,FT,Security Control Assessor,83300,USD,83300,US,0,US,M
2024,MI,FT,Systems Engineer,287000,USD,287000,US,0,US,M
2024,MI,FT,Systems Engineer,143000,USD,143000,US,0,US,M
2024,SE,FT,Security Engineer,175600,USD,175600,US,0,US,M
2024,SE,FT,Security Engineer,104000,USD,104000,US,0,US,M
2024,MI,FT,Manager,141896,USD,141896,US,0,US,M
2024,MI,FT,Manager,94597,USD,94597,US,0,US,M
2024,EN,PT,Systems Engineer,62000,USD,62000,US,0,US,M
2024,EN,PT,Systems Engineer,38000,USD,38000,US,0,US,M
2024,EN,PT,Software Engineer,62000,USD,62000,US,0,US,M
2024,EN,PT,Software Engineer,38000,USD,38000,US,0,US,M
2024,SE,FT,Security Architect,202500,USD,202500,US,0,US,M
2024,SE,FT,Security Architect,120000,USD,120000,US,0,US,M
2024,MI,FT,Consultant,203600,USD,203600,US,100,US,M
2024,MI,FT,Consultant,109700,USD,109700,US,100,US,M
2024,SE,FT,Security Specialist,166000,USD,166000,US,100,US,M
2024,SE,FT,Security Specialist,83000,USD,83000,US,100,US,M
2024,MI,FT,Software Engineer,120000,USD,120000,US,0,US,M
2024,MI,FT,Software Engineer,80000,USD,80000,US,0,US,M
2024,EN,FT,Security Analyst,63250,USD,63250,US,0,US,M
2024,EN,FT,Security Analyst,54496,USD,54496,US,0,US,M
2024,MI,FT,Systems Engineer,120000,USD,120000,US,0,US,M
2024,MI,FT,Systems Engineer,80000,USD,80000,US,0,US,M
2024,SE,FT,Cyber Security Project Engineer,198300,USD,198300,US,0,US,M
2024,SE,FT,Cyber Security Project Engineer,94400,USD,94400,US,0,US,M
2024,MI,FT,Manager,125180,USD,125180,US,0,US,M
2024,MI,FT,Manager,75020,USD,75020,US,0,US,M
2024,SE,FT,Systems Administrator,129300,USD,129300,US,0,US,M
2024,SE,FT,Systems Administrator,61600,USD,61600,US,0,US,M
2024,MI,FT,Manager,166750,USD,166750,US,0,US,M
2024,MI,FT,Manager,123250,USD,123250,US,0,US,M
2024,MI,FT,Systems Administrator,138000,USD,138000,US,0,US,M
2024,MI,FT,Systems Administrator,102000,USD,102000,US,0,US,M
2024,MI,FT,Systems Engineer,193000,USD,193000,US,0,US,M
2024,MI,FT,Systems Engineer,84600,USD,84600,US,0,US,M
2024,EN,FT,Security Analyst,106000,USD,106000,US,0,US,M
2024,EN,FT,Security Analyst,51600,USD,51600,US,0,US,M
2024,MI,FT,Security Analyst,116800,USD,116800,US,0,US,M
2024,MI,FT,Security Analyst,77800,USD,77800,US,0,US,M
2024,SE,FT,Program Manager,193000,USD,193000,US,0,US,M
2024,SE,FT,Program Manager,84600,USD,84600,US,0,US,M
2024,MI,FT,DevSecOps Engineer,172000,USD,172000,US,0,US,M
2024,MI,FT,DevSecOps Engineer,75600,USD,75600,US,0,US,M
2024,EN,FT,Business Analyst,193000,USD,193000,US,0,US,M
2024,EN,FT,Business Analyst,84600,USD,84600,US,0,US,M
2024,SE,FT,Infrastructure Engineer,264000,USD,264000,US,0,US,M
2024,SE,FT,Infrastructure Engineer,110000,USD,110000,US,0,US,M
2024,SE,FT,Infrastructure Engineer,312000,USD,312000,US,0,US,M
2024,SE,FT,Infrastructure Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Systems Engineer,226900,USD,226900,US,0,US,M
2024,SE,FT,Systems Engineer,117300,USD,117300,US,0,US,M
2024,SE,FT,Compliance Analyst,190080,USD,190080,US,0,US,M
2024,SE,FT,Compliance Analyst,112860,USD,112860,US,0,US,M
2024,MI,FT,Security Engineer,212800,USD,212800,US,100,US,L
2024,MI,FT,Security Engineer,136000,USD,136000,US,100,US,L
2024,SE,FT,Penetration Testing Engineer,212800,USD,212800,US,100,US,L
2024,SE,FT,Penetration Testing Engineer,136000,USD,136000,US,100,US,L
2024,SE,FT,DevSecOps,180000,USD,180000,US,0,US,M
2024,SE,FT,DevSecOps,141000,USD,141000,US,0,US,M
2024,SE,FT,Product Manager,240000,USD,240000,US,0,US,M
2024,SE,FT,Product Manager,187000,USD,187000,US,0,US,M
2024,MI,FT,Threat Intelligence Analyst,158270,USD,158270,US,0,US,M
2024,MI,FT,Threat Intelligence Analyst,125783,USD,125783,US,0,US,M
2024,MI,FT,Threat Intelligence Analyst,133000,USD,133000,US,0,US,M
2024,MI,FT,Threat Intelligence Analyst,105700,USD,105700,US,0,US,M
2024,MI,CT,Security Engineer,130000,USD,130000,US,0,US,M
2024,MI,CT,Security Engineer,110000,USD,110000,US,0,US,M
2024,SE,FT,Software Engineer,225000,USD,225000,US,100,US,M
2024,SE,FT,Software Engineer,180000,USD,180000,US,100,US,M
2024,SE,FT,Program Manager,228000,USD,228000,US,0,US,M
2024,SE,FT,Program Manager,133000,USD,133000,US,0,US,M
2024,MI,FT,Information Security Analyst,91000,USD,91000,CA,0,CA,M
2024,MI,FT,Information Security Analyst,70000,USD,70000,CA,0,CA,M
2024,SE,FT,Security Architect,210000,USD,210000,US,100,US,M
2024,SE,FT,Security Architect,170000,USD,170000,US,100,US,M
2024,SE,FT,Security Engineer,180000,USD,180000,US,0,US,M
2024,SE,FT,Security Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Manager,36000,USD,36000,CO,0,CO,M
2024,SE,FT,Manager,30000,USD,30000,CO,0,CO,M
2024,EN,FT,Security Analyst,90000,USD,90000,CA,100,CA,M
2024,EN,FT,Security Analyst,70000,USD,70000,CA,100,CA,M
2024,SE,FT,Security Analyst,125000,USD,125000,US,0,US,M
2024,SE,FT,Security Analyst,95000,USD,95000,US,0,US,M
2024,SE,FT,Security Engineer,129000,EUR,143333,IE,0,IE,M
2024,SE,FT,Security Engineer,129000,EUR,143333,IE,0,IE,M
2024,MI,FT,Security Engineer,200000,USD,200000,US,0,US,M
2024,MI,FT,Security Engineer,136000,USD,136000,US,0,US,M
2024,SE,FT,Software Engineer,251600,USD,251600,US,0,US,M
2024,SE,FT,Software Engineer,96800,USD,96800,US,0,US,M
2024,SE,FT,Manager,141300,USD,141300,US,0,US,M
2024,SE,FT,Manager,70600,USD,70600,US,0,US,M
2024,SE,FT,Software Engineer,215000,USD,215000,US,100,US,M
2024,SE,FT,Software Engineer,190000,USD,190000,US,100,US,M
2024,SE,FT,Site Reliability Engineer,230000,USD,230000,US,0,US,M
2024,SE,FT,Site Reliability Engineer,150000,USD,150000,US,0,US,M
2024,MI,FT,Technical Account Manager,130000,USD,130000,US,0,US,M
2024,MI,FT,Technical Account Manager,45000,USD,45000,US,0,US,M
2024,SE,FT,Solutions Engineer,160000,USD,160000,US,0,US,M
2024,SE,FT,Solutions Engineer,113000,USD,113000,US,0,US,M
2024,SE,FT,Sales Engineer,213750,USD,213750,US,100,US,M
2024,SE,FT,Sales Engineer,149625,USD,149625,US,100,US,M
2024,SE,FT,Sales Engineer,213750,USD,213750,US,100,US,M
2024,SE,FT,Sales Engineer,149625,USD,149625,US,100,US,M
2024,MI,FT,Sales Engineer,183750,USD,183750,US,100,US,M
2024,MI,FT,Sales Engineer,128625,USD,128625,US,100,US,M
2024,SE,FT,Solutions Engineer,160000,USD,160000,US,0,US,M
2024,SE,FT,Solutions Engineer,113000,USD,113000,US,0,US,M
2024,SE,FT,Security Consultant,193000,USD,193000,US,0,US,M
2024,SE,FT,Security Consultant,130000,USD,130000,US,0,US,M
2024,SE,FT,Penetration Tester,216000,USD,216000,US,0,US,M
2024,SE,FT,Penetration Tester,135000,USD,135000,US,0,US,M
2024,SE,FT,Malware Analyst,166000,USD,166000,US,0,US,M
2024,SE,FT,Malware Analyst,104000,USD,104000,US,0,US,M
2024,MI,FT,Systems Engineer,128000,USD,128000,US,0,US,M
2024,MI,FT,Systems Engineer,80000,USD,80000,US,0,US,M
2024,EN,FT,Security Analyst,196000,USD,196000,US,0,US,M
2024,EN,FT,Security Analyst,137000,USD,137000,US,0,US,M
2024,MI,FT,Information System Security Manager,163000,USD,163000,US,0,US,M
2024,MI,FT,Information System Security Manager,97000,USD,97000,US,0,US,M
2024,SE,FT,Information System Security Manager,188000,USD,188000,US,0,US,M
2024,SE,FT,Information System Security Manager,113000,USD,113000,US,0,US,M
2024,MI,FT,Consultant,147675,USD,147675,US,0,US,M
2024,MI,FT,Consultant,88605,USD,88605,US,0,US,M
2024,SE,FT,DevOps Engineer,179000,USD,179000,US,0,US,M
2024,SE,FT,DevOps Engineer,112000,USD,112000,US,0,US,M
2024,SE,FT,Program Manager,250200,USD,250200,US,0,US,M
2024,SE,FT,Program Manager,117200,USD,117200,US,0,US,M
2024,SE,FT,Systems Engineer,224440,USD,224440,US,0,US,M
2024,SE,FT,Systems Engineer,143640,USD,143640,US,0,US,M
2024,SE,FT,Consultant,175800,USD,175800,US,0,US,M
2024,SE,FT,Consultant,84400,USD,84400,US,0,US,M
2024,SE,FT,DevSecOps,221000,USD,221000,US,0,US,M
2024,SE,FT,DevSecOps,105000,USD,105000,US,0,US,M
2024,SE,FT,DevSecOps Engineer,163000,USD,163000,US,0,US,M
2024,SE,FT,DevSecOps Engineer,77000,USD,77000,US,0,US,M
2024,SE,FT,Cyber Engineer,200000,USD,200000,US,0,US,M
2024,SE,FT,Cyber Engineer,96000,USD,96000,US,0,US,M
2024,SE,FT,Cyber Engineer,163000,USD,163000,US,0,US,M
2024,SE,FT,Cyber Engineer,77000,USD,77000,US,0,US,M
2024,SE,FT,Cyber Engineer,200000,USD,200000,US,0,US,M
2024,SE,FT,Cyber Engineer,96000,USD,96000,US,0,US,M
2024,SE,FT,Manager,220000,USD,220000,US,0,US,M
2024,SE,FT,Manager,152200,USD,152200,US,0,US,M
2024,SE,FT,System Engineer,224700,USD,224700,US,0,US,M
2024,SE,FT,System Engineer,134700,USD,134700,US,0,US,M
2024,EN,FT,Cyber Security,182400,USD,182400,US,100,US,M
2024,EN,FT,Cyber Security,104200,USD,104200,US,100,US,M
2024,MI,FT,Security Analyst,154100,USD,154100,US,0,US,M
2024,MI,FT,Security Analyst,92400,USD,92400,US,0,US,M
2024,SE,FT,Program Manager,227900,USD,227900,US,100,US,M
2024,SE,FT,Program Manager,126600,USD,126600,US,100,US,M
2024,SE,FT,Manager,205000,USD,205000,US,0,US,M
2024,SE,FT,Manager,152000,USD,152000,US,0,US,M
2024,SE,FT,Information Security Officer,200000,USD,200000,US,0,US,M
2024,SE,FT,Information Security Officer,130500,USD,130500,US,0,US,M
2024,SE,FT,Security Engineer,163000,USD,163000,US,0,US,M
2024,SE,FT,Security Engineer,77000,USD,77000,US,0,US,M
2024,SE,FT,Manager,185000,USD,185000,US,100,US,M
2024,SE,FT,Manager,115000,USD,115000,US,100,US,M
2024,SE,FT,Manager,196300,USD,196300,US,0,US,M
2024,SE,FT,Manager,141400,USD,141400,US,0,US,M
2024,SE,FT,System Engineer,221000,USD,221000,US,0,US,M
2024,SE,FT,System Engineer,105000,USD,105000,US,0,US,M
2024,MI,FT,Security Engineer,156000,USD,156000,US,0,US,M
2024,MI,FT,Security Engineer,88000,USD,88000,US,0,US,M
2024,MI,FT,Program Manager,185000,USD,185000,US,0,US,M
2024,MI,FT,Program Manager,90000,USD,90000,US,0,US,M
2024,SE,FT,Security Engineer,146875,USD,146875,US,100,US,M
2024,SE,FT,Security Engineer,81250,USD,81250,US,100,US,M
2024,MI,FT,Security Engineer,228000,USD,228000,US,0,US,M
2024,MI,FT,Security Engineer,129000,USD,129000,US,0,US,M
2024,MI,FT,Security Engineer,117500,USD,117500,US,0,US,M
2024,MI,FT,Security Engineer,65000,USD,65000,US,0,US,M
2024,EN,FT,Security Engineer,50000,GBP,62500,GB,0,GB,M
2024,EN,FT,Security Engineer,30000,GBP,37500,GB,0,GB,M
2024,SE,FT,Security Control Assessor,165830,USD,165830,US,0,US,M
2024,SE,FT,Security Control Assessor,122570,USD,122570,US,0,US,M
2024,EX,FT,Head of Security,150000,USD,150000,US,0,US,M
2024,EX,FT,Head of Security,120000,USD,120000,US,0,US,M
2024,MI,FT,Product Manager,31200,EUR,34666,SK,0,SK,M
2024,MI,FT,Product Manager,31200,EUR,34666,SK,0,SK,M
2024,SE,FT,Software Engineer,339250,USD,339250,US,0,US,M
2024,SE,FT,Software Engineer,148000,USD,148000,US,0,US,M
2024,SE,FT,Solution Architect,172500,USD,172500,US,0,US,M
2024,SE,FT,Solution Architect,127500,USD,127500,US,0,US,M
2024,SE,FT,Project Manager,195500,USD,195500,US,0,US,M
2024,SE,FT,Project Manager,144500,USD,144500,US,0,US,M
2024,MI,FT,Consultant,154000,USD,154000,US,0,US,M
2024,MI,FT,Consultant,67700,USD,67700,US,0,US,M
2024,SE,FT,Manager,259000,USD,259000,US,0,US,M
2024,SE,FT,Manager,139400,USD,139400,US,0,US,M
2024,EN,FT,Cyber Threat Analyst,137000,USD,137000,US,0,US,M
2024,EN,FT,Cyber Threat Analyst,60400,USD,60400,US,0,US,M
2024,MI,FT,Software Engineer,137000,USD,137000,US,0,US,M
2024,MI,FT,Software Engineer,60400,USD,60400,US,0,US,M
2024,MI,FT,Network Engineer,137000,USD,137000,US,0,US,M
2024,MI,FT,Network Engineer,60400,USD,60400,US,0,US,M
2024,SE,FT,Systems Engineer,226900,USD,226900,US,0,US,M
2024,SE,FT,Systems Engineer,151300,USD,151300,US,0,US,M
2024,MI,FT,Threat Detection Engineer,205000,USD,205000,US,0,US,L
2024,MI,FT,Threat Detection Engineer,136000,USD,136000,US,0,US,L
2024,SE,FT,Security Engineer,143525,USD,143525,US,0,US,L
2024,SE,FT,Security Engineer,95683,USD,95683,US,0,US,L
2024,MI,FT,Consultant,263000,USD,263000,US,100,US,L
2024,MI,FT,Consultant,175000,USD,175000,US,100,US,L
2024,SE,FT,Consultant,205000,USD,205000,US,100,US,L
2024,SE,FT,Consultant,136000,USD,136000,US,100,US,L
2024,MI,FT,Security Consultant,124315,USD,124315,US,0,US,L
2024,MI,FT,Security Consultant,82877,USD,82877,US,0,US,L
2024,MI,FT,Security Engineer,204595,USD,204595,US,0,US,L
2024,MI,FT,Security Engineer,136397,USD,136397,US,0,US,L
2024,EN,FT,Consultant,204595,USD,204595,US,0,US,L
2024,EN,FT,Consultant,136397,USD,136397,US,0,US,L
2024,MI,FT,DevSecOps Engineer,207965,USD,207965,US,0,US,L
2024,MI,FT,DevSecOps Engineer,138000,USD,138000,US,0,US,L
2024,SE,FT,Security Architect,212000,USD,212000,US,0,US,L
2024,SE,FT,Security Architect,141000,USD,141000,US,0,US,L
2024,SE,FT,Security Engineer,247600,USD,247600,US,100,US,L
2024,SE,FT,Security Engineer,143300,USD,143300,US,100,US,L
2024,SE,FT,Security Engineer,212800,USD,212800,US,100,US,L
2024,SE,FT,Security Engineer,136000,USD,136000,US,100,US,L
2024,MI,FT,Manager,272400,USD,272400,US,100,US,L
2024,MI,FT,Manager,157600,USD,157600,US,100,US,L
2024,SE,CT,Security Engineer,122000,USD,122000,US,0,US,M
2024,SE,CT,Security Engineer,116000,USD,116000,US,0,US,M
2024,MI,CT,IAM Engineer,130000,USD,130000,US,0,US,M
2024,MI,CT,IAM Engineer,110000,USD,110000,US,0,US,M
2024,MI,FT,DevOps Engineer,214300,USD,214300,US,0,US,M
2024,MI,FT,DevOps Engineer,108500,USD,108500,US,0,US,M
2024,EN,FT,Compliance Analyst,100000,USD,100000,US,0,US,M
2024,EN,FT,Compliance Analyst,95000,USD,95000,US,0,US,M
2024,SE,FT,Manager,157700,USD,157700,US,0,US,M
2024,SE,FT,Manager,107500,USD,107500,US,0,US,M
2024,SE,FT,Security Engineer,350000,USD,350000,US,0,US,M
2024,SE,FT,Security Engineer,150000,USD,150000,US,0,US,M
2024,SE,CT,Security Engineer,146000,USD,146000,US,0,US,M
2024,SE,CT,Security Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Security Engineer,249800,USD,249800,US,0,US,M
2024,SE,FT,Security Engineer,142700,USD,142700,US,0,US,M
2024,SE,FT,Security Engineer,190000,USD,190000,US,0,US,M
2024,SE,FT,Security Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Security Engineer,190000,USD,190000,US,0,US,M
2024,SE,FT,Security Engineer,150000,USD,150000,US,0,US,M
2024,MI,FT,Security Engineer,215000,USD,215000,US,0,US,M
2024,MI,FT,Security Engineer,149000,USD,149000,US,0,US,M
2024,SE,FT,DevSecOps Engineer,165000,CHF,187500,CH,0,CH,M
2024,SE,FT,DevSecOps Engineer,100000,CHF,113636,CH,0,CH,M
2024,SE,FT,Program Manager,266580,USD,266580,US,0,US,M
2024,SE,FT,Program Manager,217610,USD,217610,US,0,US,M
2024,SE,FT,Security Architect,160000,USD,160000,US,0,US,M
2024,SE,FT,Security Architect,95000,USD,95000,US,0,US,M
2024,MI,FT,Cloud Engineer,125000,USD,125000,US,0,US,M
2024,MI,FT,Cloud Engineer,93876,USD,93876,US,0,US,M
2024,MI,FT,Solutions Engineer,205000,USD,205000,US,0,US,M
2024,MI,FT,Solutions Engineer,155000,USD,155000,US,0,US,M
2024,MI,FT,Manager,148200,USD,148200,US,0,US,M
2024,MI,FT,Manager,68700,USD,68700,US,0,US,M
2024,SE,FT,Software Engineer,195000,USD,195000,US,100,US,M
2024,SE,FT,Software Engineer,170000,USD,170000,US,100,US,M
2024,SE,FT,Software Engineer,215000,USD,215000,US,100,US,M
2024,SE,FT,Software Engineer,190000,USD,190000,US,100,US,M
2024,SE,FT,Software Engineer,195000,USD,195000,US,100,US,M
2024,SE,FT,Software Engineer,170000,USD,170000,US,100,US,M
2024,MI,FT,Security Engineer,70000,GBP,87500,GB,0,GB,M
2024,MI,FT,Security Engineer,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Manager,255000,USD,255000,US,0,US,M
2024,SE,FT,Manager,158000,USD,158000,US,0,US,M
2024,MI,FT,Security Engineer,148550,USD,148550,US,100,US,M
2024,MI,FT,Security Engineer,92860,USD,92860,US,100,US,M
2024,MI,FT,Manager,103680,USD,103680,US,0,US,M
2024,MI,FT,Manager,70620,USD,70620,US,0,US,M
2024,SE,FT,Cyber Network Defense Analyst,221000,USD,221000,US,0,US,M
2024,SE,FT,Cyber Network Defense Analyst,105000,USD,105000,US,0,US,M
2024,EN,FT,Cyber Network Defense Analyst,179000,USD,179000,US,0,US,M
2024,EN,FT,Cyber Network Defense Analyst,85000,USD,85000,US,0,US,M
2024,EN,FT,Cyber Network Defense Analyst,272000,USD,272000,US,0,US,M
2024,EN,FT,Cyber Network Defense Analyst,130000,USD,130000,US,0,US,M
2024,MI,FT,Security Analyst,97750,USD,97750,US,0,US,M
2024,MI,FT,Security Analyst,72250,USD,72250,US,0,US,M
2024,SE,FT,Security Engineer,149000,USD,149000,US,0,US,M
2024,SE,FT,Security Engineer,100000,USD,100000,US,0,US,M
2024,MI,FT,Manager,156700,USD,156700,US,0,US,M
2024,MI,FT,Manager,74600,USD,74600,US,0,US,M
2024,MI,FT,Security Engineer,172000,USD,172000,US,0,US,M
2024,MI,FT,Security Engineer,75600,USD,75600,US,0,US,M
2024,MI,FT,Security Specialist,172000,USD,172000,US,0,US,M
2024,MI,FT,Security Specialist,75600,USD,75600,US,0,US,M
2024,MI,FT,Penetration Tester,137000,USD,137000,US,0,US,M
2024,MI,FT,Penetration Tester,60400,USD,60400,US,0,US,M
2024,EN,FT,Incident Response Analyst,110000,USD,110000,US,0,US,M
2024,EN,FT,Incident Response Analyst,75000,USD,75000,US,0,US,M
2024,SE,FT,Threat Hunter,145000,USD,145000,US,100,US,M
2024,SE,FT,Threat Hunter,128000,USD,128000,US,100,US,M
2024,SE,FT,Security Engineer,155000,USD,155000,US,100,US,M
2024,SE,FT,Security Engineer,125000,USD,125000,US,100,US,M
2024,MI,FT,Security Operations Engineer,250000,USD,250000,US,0,US,M
2024,MI,FT,Security Operations Engineer,150000,USD,150000,US,0,US,M
2024,EN,FT,Information Security Analyst,95000,USD,95000,US,0,US,M
2024,EN,FT,Information Security Analyst,85000,USD,85000,US,0,US,M
2024,EX,FT,Information Security Officer,180000,USD,180000,US,0,US,M
2024,EX,FT,Information Security Officer,180000,USD,180000,US,0,US,M
2024,SE,FT,Security Engineer,300000,USD,300000,US,0,US,M
2024,SE,FT,Security Engineer,180000,USD,180000,US,0,US,M
2024,SE,FT,Security Engineer,203000,USD,203000,CA,0,CA,M
2024,SE,FT,Security Engineer,128300,USD,128300,CA,0,CA,M
2024,SE,FT,Security Engineer,252900,USD,252900,US,0,US,M
2024,SE,FT,Security Engineer,133100,USD,133100,US,0,US,M
2024,SE,FT,Security Analyst,150000,USD,150000,US,0,US,M
2024,SE,FT,Security Analyst,105433,USD,105433,US,0,US,M
2024,MI,FT,Information Security Analyst,100000,USD,100000,US,100,US,M
2024,MI,FT,Information Security Analyst,100000,USD,100000,US,100,US,M
2024,SE,FT,Security Analyst,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Security Analyst,35000,GBP,43750,GB,0,GB,M
2024,SE,FT,Security Engineer,176800,USD,176800,US,100,US,M
2024,SE,FT,Security Engineer,116480,USD,116480,US,100,US,M
2024,SE,FT,Security Engineer,283400,USD,283400,US,0,US,M
2024,SE,FT,Security Engineer,136300,USD,136300,US,0,US,M
2024,SE,FT,Security Engineer,225000,USD,225000,US,0,US,M
2024,SE,FT,Security Engineer,165000,USD,165000,US,100,US,M
2024,SE,FT,Security Engineer,130000,USD,130000,US,100,US,M
2024,MI,FT,Security Engineer,157500,USD,157500,US,0,US,M
2024,MI,FT,Security Engineer,120000,USD,120000,US,0,US,M
2024,SE,FT,Security Engineer,194809,USD,194809,US,0,US,M
2024,SE,FT,Security Engineer,146106,USD,146106,US,0,US,M
2024,SE,FT,Security Architect,281216,USD,281216,US,100,US,M
2024,SE,FT,Security Architect,162240,USD,162240,US,100,US,M
2024,MI,FT,Solutions Engineer,165000,USD,165000,US,100,US,M
2024,MI,FT,Solutions Engineer,110000,USD,110000,US,100,US,M
2024,EN,FT,Information Security Risk Analyst,145000,USD,145000,US,0,US,M
2024,EN,FT,Information Security Risk Analyst,130000,USD,130000,US,0,US,M
2024,SE,FT,Consultant,125000,USD,125000,CA,0,CA,M
2024,SE,FT,Consultant,72000,USD,72000,CA,0,CA,M
2024,SE,FT,Systems Administrator,97575,USD,97575,US,0,US,M
2024,SE,FT,Systems Administrator,76513,USD,76513,US,0,US,M
2024,SE,FT,Systems Administrator,131118,USD,131118,US,0,US,M
2024,SE,FT,Systems Administrator,91783,USD,91783,US,0,US,M
2024,MI,FT,Manager,233300,USD,233300,US,0,US,M
2024,MI,FT,Manager,155500,USD,155500,US,0,US,M
2024,MI,FT,Systems Administrator,97750,USD,97750,US,0,US,M
2024,MI,FT,Systems Administrator,72250,USD,72250,US,0,US,M
2024,SE,FT,Cyber Security,121988,USD,121988,AU,0,AU,M
2024,SE,FT,Cyber Security,109416,USD,109416,AU,0,AU,M
2024,MI,FT,DevSecOps Engineer,196500,USD,196500,US,0,US,M
2024,MI,FT,DevSecOps Engineer,97300,USD,97300,US,0,US,M
2024,SE,FT,Incident Response Lead,165000,USD,165000,US,0,US,M
2024,SE,FT,Incident Response Lead,130000,USD,130000,US,0,US,M
2024,EN,FT,Security Analyst,150000,USD,150000,US,0,US,M
2024,EN,FT,Security Analyst,105433,USD,105433,US,0,US,M
2024,EN,FT,Security Analyst,132180,USD,132180,US,0,US,M
2024,EN,FT,Security Analyst,89892,USD,89892,US,0,US,M
2024,SE,FT,Security Engineer,275000,USD,275000,US,0,US,M
2024,SE,FT,Security Engineer,200000,USD,200000,US,0,US,M
2024,MI,FT,Security Engineer,178200,USD,178200,US,0,US,M
